highway,BUILDINGNAME,BLOCK,ROAD,POSTALCODE,XCOORD,YCOORD,LATITUDE,LONGITUDE
TAMPINES EXPRESSWAY,null,498G,TAMPINES STREET 45,525498,41889.1490859,38259.704837,1.3622784494411926,103.95812186730156
TAMPINES EXPRESSWAY,null,143,PASIR RIS STREET 11,510143,42175.6030743,38227.166815,1.3619840523818683,103.96069582818436
TAMPINES EXPRESSWAY,null,498D,TAMPINES STREET 45,522498,42053.0651399,38130.8973741,1.3611134863056458,103.95959469961363
TAMPINES EXPRESSWAY,null,498A,TAMPINES STREET 45,520498,41881.9810523,38178.1129467,1.3615405665910134,103.9580574198985
TAMPINES EXPRESSWAY,null,139,PASIR RIS STREET 11,510139,42052.1633356,38396.7753384,1.3635179863632978,103.95958672147691
TAMPINES EXPRESSWAY,null,138,PASIR RIS STREET 11,510138,42067.7250746,38376.0624124,1.3633306591230858,103.95972654417501
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,497L,TAMPINES STREET 45,529098,42084.6901584,38082.5693623,1.3606764110788676,103.95987884815821
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,498C,TAMPINES STREET 45,529095,41988.3747706,38094.0697432,1.3607804616993793,103.9590133973956
TAMPINES EXPRESSWAY,null,144,PASIR RIS STREET 11,510144,42158.709998,38274.0269205,1.3624078454835922,103.96054405510128
TAMPINES EXPRESSWAY,null,498B,TAMPINES STREET 45,521498,41942.5220442,38120.7451594,1.3610217256402153,103.95860139336736
TAMPINES EXPRESSWAY,null,146,PASIR RIS STREET 11,510146,42115.7334868,38343.4738731,1.363035917895906,103.96015791589856
TAMPINES EXPRESSWAY,null,497G,TAMPINES STREET 45,525497,42066.6615182,38046.0862718,1.360346480365539,103.95971683198144
TAMPINES EXPRESSWAY,null,497H,TAMPINES STREET 45,526497,42104.7858295,37998.4570267,1.3599157214288624,103.9600593810912
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,497K,TAMPINES STREET 45,529497,42053.6694402,37992.1947019,1.359859111555424,103.9596000644315
TAMPINES EXPRESSWAY,null,368,TAMPINES STREET 34,520368,42241.5810133,37839.1101367,1.3584745832988194,103.96128849813148
TAMPINES EXPRESSWAY,null,369,TAMPINES STREET 34,520369,42126.5038342,37863.9367845,1.358699160979592,103.96025446784536
TAMPINES EXPRESSWAY,null,367,TAMPINES STREET 34,520367,42185.9493975,37855.1270457,1.3586194607417024,103.96078862010384
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,366A,TAMPINES STREET 34,521366,42213.1450296,37803.2524131,1.3581503132340096,103.96103296562471
TAMPINES EXPRESSWAY,null,366,TAMPINES STREET 34,520366,42251.65665,37744.3480111,1.357617585721282,103.96137898906466
TAMPINES EXPRESSWAY,null,365,TAMPINES STREET 34,520365,42167.272296,37751.9216962,1.3576861195491576,103.96062074556794
TAMPINES EXPRESSWAY,null,361A,TAMPINES STREET 34,521361,42341.6249929,37612.9773645,1.35642947618999,103.96218734893911
TAMPINES EXPRESSWAY,null,361,TAMPINES STREET 34,520361,42384.8840558,37570.373664,1.356044163622252,103.96257603847732
TAMPINES EXPRESSWAY,null,362,TAMPINES STREET 34,520362,42273.6611109,37593.263978,1.356251228435984,103.96157664117685
TAMPINES EXPRESSWAY,null,353,TAMPINES STREET 33,520353,42435.2611193,37401.0386119,1.3545127372864858,103.96302862663842
TAMPINES EXPRESSWAY,null,354,TAMPINES STREET 33,520354,42376.3034759,37439.5891569,1.3548614022720304,103.96249887389646
TAMPINES EXPRESSWAY,null,360,TAMPINES STREET 34,520360,42349.4848316,37523.2005574,1.3556175649990387,103.96225793159321
TAMPINES EXPRESSWAY,null,352,TAMPINES STREET 33,520352,42370.0411814,37362.6144659,1.354165275365012,103.9624425664225
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,354A,TAMPINES STREET 33,521354,42341.9539151,37416.8565088,1.3546558333573573,103.9621902107547
TAMPINES EXPRESSWAY,null,350,TAMPINES STREET 33,520350,42424.8731473,37322.9588671,1.3538066187104523,103.96293524672627
TAMPINES EXPRESSWAY,null,349,TAMPINES STREET 33,520349,42433.3900131,37279.8658846,1.3534168980011902,103.96301175535265
TAMPINES EXPRESSWAY,null,348,TAMPINES STREET 33,520348,42472.9229055,37181.3124821,1.3525255992722645,103.96336693543145
TAMPINES EXPRESSWAY,null,351,TAMPINES STREET 33,520351,42422.4248609,37213.3601628,1.35281545076824,103.96291319475004
TAMPINES EXPRESSWAY,null,347,TAMPINES STREET 33,520347,42444.748528,37109.9709051,1.3518804267356272,103.96311373701971
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,351A,TAMPINES STREET 33,521351,42411.7103276,37154.6561953,1.3522845595112922,103.96281688991357
TAMPINES EXPRESSWAY,null,149,PASIR RIS STREET 13,510149,42321.6923149,38179.2182427,1.3615503535243596,103.96200851225157
TAMPINES EXPRESSWAY,null,140,PASIR RIS STREET 11,510140,42007.0127356,38444.3725601,1.3639484589906437,103.9591810359718
TAMPINES EXPRESSWAY,null,141,PASIR RIS STREET 11,510141,41957.4344744,38469.9848133,1.3641801099147108,103.95873555456326
TAMPINES EXPRESSWAY,null,137,PASIR RIS STREET 11,510137,41789.9392012,38578.1986363,1.3651588332777984,103.95723054886012
TAMPINES EXPRESSWAY,null,131,PASIR RIS STREET 11,510131,41691.7781625,38662.3487161,1.3659199003800007,103.9563485453139
TAMPINES EXPRESSWAY,null,495F,TAMPINES STREET 43,525495,41312.4901796,38496.5624034,1.364420764527031,103.95294031502921
TAMPINES EXPRESSWAY,null,560,PASIR RIS STREET 51,510560,41032.3086558,38755.6669983,1.3667641337322427,103.95042281132778
TAMPINES EXPRESSWAY,null,562,PASIR RIS STREET 51,510562,41016.6119822,38847.0286674,1.3675903812407455,103.95028180612663
TAMPINES EXPRESSWAY,COSTA RIS,527,PASIR RIS STREET 51,510527,40728.1712034,38917.4268519,1.3682271616817872,103.94769000063539
TAMPINES EXPRESSWAY,COSTA RIS,526C,PASIR RIS STREET 51,513526,40680.9855658,38924.8490458,1.3682943055192907,103.94726600877594
TAMPINES EXPRESSWAY,COSTA RIS,527A,PASIR RIS STREET 51,511527,40717.4532498,38939.0739993,1.3684229349801271,103.94759370180076
TAMPINES EXPRESSWAY,null,775,PASIR RIS STREET 71,510775,39553.3865498,39565.8095291,1.3740913762675457,103.93713401276958
TAMPINES EXPRESSWAY,null,776,PASIR RIS STREET 71,510776,39558.0368623,39623.2865233,1.3746111749698493,103.93717582155517
TAMPINES EXPRESSWAY,null,767,PASIR RIS STREET 71,510767,39412.0251076,39737.6448983,1.3756454466085617,103.93586384686827
TAMPINES EXPRESSWAY,null,758,PASIR RIS STREET 71,510758,39128.8663039,39867.9777466,1.3768242371213448,103.93331951271803
TAMPINES EXPRESSWAY,RIVERVALE SHORES,175,SENGKANG EAST DRIVE,540175,36897.9789716,40893.2850522,1.3860975013958112,103.91327369693546
TAMPINES EXPRESSWAY,PUNGGOL EDGE,121B,EDGEDALE PLAINS,822121,36426.9951006,41666.3218499,1.393088702760502,103.90904177326591
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,184,RIVERVALE CRESCENT,540184,36342.346265,41555.8421657,1.392089589473351,103.90828110562272
TAMPINES EXPRESSWAY,PUNGGOL EDGE,122A,EDGEDALE PLAINS,821122,36434.2038144,41712.8862674,1.393509812173508,103.90910656265949
TAMPINES EXPRESSWAY,null,184A,RIVERVALE CRESCENT,541184,36256.3148484,41559.8381449,1.3921257522424677,103.90750804740733
TAMPINES EXPRESSWAY,MULTI STOREY CAR PARK,137,EDGEDALE PLAINS,820137,36465.8719042,41588.8650202,1.392388200290962,103.90939108933303
TAMPINES EXPRESSWAY,PUNGGOL EDGE,120B,EDGEDALE PLAINS,822120,36264.8337422,41859.721069,1.394837781052518,103.90758468123387
TAMPINES EXPRESSWAY,null,105A,EDGEFIELD PLAINS,821105,36058.3690755,42092.3147845,1.3969413315617674,103.90572949738286
TAMPINES EXPRESSWAY,null,105D,EDGEFIELD PLAINS,824105,36002.7355831,42118.1851329,1.3971753089591687,103.90522959314528
TAMPINES EXPRESSWAY,null,204B,PUNGGOL FIELD,822204,35778.101863,42284.8078408,1.3986822450213154,103.90321112410467
TAMPINES EXPRESSWAY,PUNGGOL CREST,209A,PUNGGOL PLACE,821209,35502.2107957,42400.7306468,1.399730681447353,103.90073205048797
TAMPINES EXPRESSWAY,PUNGGOL CREST,209B,PUNGGOL PLACE,822209,35524.841592,42400.7127584,1.3997305137813403,103.90093540651787
TAMPINES EXPRESSWAY,PUNGGOL CREST,210B,PUNGGOL PLACE,822210,35431.5381107,42451.1025345,1.4001862446618905,103.90009701205243
TAMPINES EXPRESSWAY,PUNGGOL WAVES,212B,PUNGGOL WALK,822212,35363.3490652,42475.2053537,1.4004042392266915,103.89948428422838
TAMPINES EXPRESSWAY,MATILDA EDGE,220B,SUMANG LANE,822220,34911.1281963,42597.4665176,1.4015100364377522,103.89542074111607
TAMPINES EXPRESSWAY,MATILDA EDGE,220A,SUMANG LANE,821220,34822.7635117,42598.750092,1.401521665661334,103.89462671246567
TAMPINES EXPRESSWAY,MATILDA EDGE,224C,SUMANG LANE,823224,34767.1580777,42597.2813381,1.4015083958909171,103.89412705181826
TAMPINES EXPRESSWAY,MATILDA EDGE,224,SUMANG LANE,820224,34709.2835741,42601.8642438,1.4015498555440882,103.89360700312469
TAMPINES EXPRESSWAY,MATILDA EDGE,224B,SUMANG LANE,822224,34683.1544345,42632.5683589,1.4018275384356476,103.89337221849947
TAMPINES EXPRESSWAY,MATILDA COURT,232,SUMANG LANE,820232,34316.0291263,42627.2342018,1.4017793810354184,103.89007329557953
TAMPINES EXPRESSWAY,MATILDA COURT,232C,SUMANG LANE,823232,34320.8500594,42655.5835586,1.4020357612408991,103.89011662179125
AYER RAJAH EXPRESSWAY,null,432,CLEMENTI AVENUE 3,120432,20145.3441803,32923.3476793,1.3140205762887913,103.76274058749716
AYER RAJAH EXPRESSWAY,null,426,CLEMENTI AVENUE 3,120426,20309.0107958,32653.5214684,1.3115804064302736,103.76421127977773
AYER RAJAH EXPRESSWAY,null,603,CLEMENTI WEST STREET 1,120603,20655.9977247,31902.5142843,1.3047886514703226,103.76732930308762
AYER RAJAH EXPRESSWAY,null,607,CLEMENTI WEST STREET 1,120607,20714.3229186,31841.3950529,1.3042359248186797,103.76785339613959
AYER RAJAH EXPRESSWAY,null,603,CLEMENTI WEST STREET 1,120603,20668.1121825,31896.3965195,1.3047333274692445,103.76743815851654
AYER RAJAH EXPRESSWAY,null,612,CLEMENTI WEST STREET 1,120612,20801.1241711,31753.626587,1.30344219853706,103.7686333655248
AYER RAJAH EXPRESSWAY,MOUNT FABER GREEN,1,TELOK BLANGAH CRESCENT,090001,26283.7653136,29101.3356425,1.2794566007729493,103.81789756198557
AYER RAJAH EXPRESSWAY,MOUNT FABER GREEN,1A,TELOK BLANGAH CRESCENT,091001,26271.8534394,29117.9459856,1.2796068182379763,103.817790528392
AYER RAJAH EXPRESSWAY,MOUNT FABER GREEN,3A,TELOK BLANGAH CRESCENT,091003,26246.5376611,29052.0178374,1.279010585798873,103.81756306018802
AYER RAJAH EXPRESSWAY,MOUNT FABER GREEN,4,TELOK BLANGAH CRESCENT,090004,26344.4773196,29024.2999313,1.2787599200686879,103.81844308631038
AYER RAJAH EXPRESSWAY,MOUNT FABER GREEN,3,TELOK BLANGAH CRESCENT,090003,26242.4802378,29014.1195976,1.2786678471874913,103.81752660480998
AYER RAJAH EXPRESSWAY,MOUNT FABER GREEN,5A,TELOK BLANGAH CRESCENT,091005,26405.2027344,29037.885292,1.278882784432578,103.8189887262748
AYER RAJAH EXPRESSWAY,MOUNT FABER GREEN,5,TELOK BLANGAH CRESCENT,090005,26430.9843673,29020.3307998,1.2787240290544513,103.81922038480256
AYER RAJAH EXPRESSWAY,null,7,TELOK BLANGAH CRESCENT,090007,26449.1943733,28980.2300799,1.2783613731074794,103.81938401049752
AYER RAJAH EXPRESSWAY,MOUNT FABER GREEN,6,TELOK BLANGAH CRESCENT,090006,26349.0324393,28955.8422574,1.2781408131154697,103.81848401932756
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,13,TELOK BLANGAH CRESCENT,090013,26570.647715,28957.9034466,1.27815946459735,103.82047531520435
AYER RAJAH EXPRESSWAY,null,10,TELOK BLANGAH CRESCENT,090010,26492.0882529,28910.5852655,1.2777315319057427,103.81976943135307
AYER RAJAH EXPRESSWAY,null,8,TELOK BLANGAH CRESCENT,090008,26444.4410891,28917.6466953,1.2777953906901058,103.81934130352423
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,14A,TELOK BLANGAH CRESCENT,091014,26598.998797,28913.7658252,1.277760300695768,103.82073006220675
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,16,TELOK BLANGAH CRESCENT,090016,26685.2005315,28946.2027218,1.2780536523229633,103.821504615515
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,16A,TELOK BLANGAH CRESCENT,091016,26645.794583,28892.9755947,1.2775722831811405,103.82115054063667
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,14,TELOK BLANGAH CRESCENT,090014,26570.0171421,28873.4217508,1.2773954417327464,103.8204696530719
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,17,TELOK BLANGAH CRESCENT,090017,26707.2143756,28914.6014637,1.2777678625327094,103.82170241940135
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,18,TELOK BLANGAH CRESCENT,090018,26799.9678875,28930.3009826,1.2779098471392238,103.82253584362121
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,17A,TELOK BLANGAH CRESCENT,091017,26696.258667,28872.0019402,1.2773826069256544,103.82160398003084
AYER RAJAH EXPRESSWAY,MOUNT FABER VIEW,19,TELOK BLANGAH CRESCENT,090019,26813.0085759,28880.8674629,1.2774627882084468,103.82265302091103
AYER RAJAH EXPRESSWAY,null,138,JALAN BUKIT MERAH,160138,27211.9428714,28987.1043931,1.2784235702495679,103.82623759094255
AYER RAJAH EXPRESSWAY,null,108,JALAN BUKIT MERAH,160108,27123.3315027,29075.1795039,1.2792200883385962,103.82544138218435
AYER RAJAH EXPRESSWAY,null,142,JALAN BUKIT MERAH,160142,27414.3393395,28830.6034503,1.2770082349737266,103.82805620188223
AYER RAJAH EXPRESSWAY,null,137,JALAN BUKIT MERAH,160137,27292.2264886,28956.5512547,1.27814726027832,103.82695896998526
AYER RAJAH EXPRESSWAY,BUKIT PURMEI VILLE,115,BUKIT PURMEI ROAD,090115,27291.2475313,28647.4673478,1.2753520136966752,103.82695018058232
AYER RAJAH EXPRESSWAY,null,141,JALAN BUKIT MERAH,160141,27490.3191824,28845.7921364,1.2771455974483867,103.82873890860469
AYER RAJAH EXPRESSWAY,BUKIT PURMEI VILLE,113,BUKIT PURMEI ROAD,090113,27289.2538094,28583.1251511,1.2747701253610044,103.82693226770304
AYER RAJAH EXPRESSWAY,BUKIT PURMEI VILLE,111,BUKIT PURMEI ROAD,090111,27323.4585379,28541.8868394,1.2743971812626071,103.8272396104391
AYER RAJAH EXPRESSWAY,CANTONMENT TOWERS,19,CANTONMENT CLOSE,080019,28632.668029,28485.0911472,1.273883541884554,103.83900332856918
AYER RAJAH EXPRESSWAY,CANTONMENT TOWERS,18,CANTONMENT CLOSE,080018,28678.739714,28487.070976,1.2739014458128293,103.8394172992265
AYER RAJAH EXPRESSWAY,SPOTTISWOODE PARK ESTATE,107,SPOTTISWOODE PARK ROAD,080107,28177.9878864,28453.1804595,1.2735949585844581,103.83491786420856
AYER RAJAH EXPRESSWAY,SPOTTISWOODE PARK ESTATE,106,SPOTTISWOODE PARK ROAD,080106,28082.3090948,28450.0599817,1.2735667384632796,103.83405815603011
AYER RAJAH EXPRESSWAY,null,108,SPOTTISWOODE PARK ROAD,080108,28260.5024054,28491.5852037,1.2739422770790023,103.83565928699157
AYER RAJAH EXPRESSWAY,SPOTTISWOODE PARK ESTATE,105,SPOTTISWOODE PARK ROAD,080105,28129.5015427,28475.9364745,1.273800756249671,103.83448219715612
AYER RAJAH EXPRESSWAY,null,139,JALAN BUKIT MERAH,160139,27272.8965975,29059.5266885,1.2790785335683075,103.82678528133485
AYER RAJAH EXPRESSWAY,null,135,JALAN BUKIT MERAH,160135,27306.294654,29006.6887774,1.2786006867738011,103.82708537660955
AYER RAJAH EXPRESSWAY,TIONG BAHRU ORCHID,107,JALAN BUKIT MERAH,160107,27047.2511096,29143.3838044,1.2798369019115559,103.82475776910874
AYER RAJAH EXPRESSWAY,null,119,BUKIT MERAH CENTRAL,150119,26134.3736543,29437.9397753,1.2825007219196503,103.81655520169727
AYER RAJAH EXPRESSWAY,null,161,BUKIT MERAH CENTRAL,150161,26073.2654707,29594.0245333,1.2839122939743777,103.8160061114417
AYER RAJAH EXPRESSWAY,MERAH HEIGHTS,117,BUKIT MERAH CENTRAL,150117,26007.1821385,29565.3698331,1.2836531468119392,103.81541232852294
BUKIT TIMAH EXPRESSWAY,null,248,BANGKIT ROAD,670248,21431.8616126,40370.6555865,1.3813716474942912,103.77429896074234
BUKIT TIMAH EXPRESSWAY,null,249,BANGKIT ROAD,670249,21404.6726698,40329.7876641,1.3810020467134805,103.77405465707567
BUKIT TIMAH EXPRESSWAY,null,253,BANGKIT ROAD,670253,21489.8346385,40173.3498906,1.3795872993056104,103.77481993501901
BUKIT TIMAH EXPRESSWAY,null,250,BANGKIT ROAD,670250,21365.0550875,40291.4167596,1.3806550252171854,103.77369867240807
BUKIT TIMAH EXPRESSWAY,null,273,BANGKIT ROAD,670273,21549.1343404,39950.6406695,1.377573210957895,103.77535283517248
BUKIT TIMAH EXPRESSWAY,null,274,BANGKIT ROAD,670274,21490.168222,39904.530302,1.3771561924740832,103.77482299184919
BUKIT TIMAH EXPRESSWAY,null,275,BANGKIT ROAD,670275,21490.4852791,39869.0720855,1.376835521285155,103.77482584865608
CENTRAL EXPRESSWAY,null,547,ANG MO KIO AVENUE 10,560547,30770.0718461,39578.636465,1.374209517435547,103.85820966788779
CENTRAL EXPRESSWAY,null,551,ANG MO KIO AVENUE 10,560551,30820.8244748,39547.5767919,1.3739286200589316,103.8586657137937
CENTRAL EXPRESSWAY,null,547,ANG MO KIO AVENUE 10,560547,30775.8865377,39566.6217099,1.3741008597473978,103.85826191594677
CENTRAL EXPRESSWAY,null,550,ANG MO KIO AVENUE 10,560550,30769.5465755,39512.0900024,1.3736076951205134,103.85820494172997
CENTRAL EXPRESSWAY,TENTERAM PEAK,116,JALAN TENTERAM,320116,31106.9655527,34435.8476942,1.3276999370452631,103.86123636948065
CENTRAL EXPRESSWAY,TENTERAM PEAK,117B,JALAN TENTERAM,322117,31058.6179272,34487.2657342,1.3281649484385718,103.86080194470208
CENTRAL EXPRESSWAY,TENTERAM PEAK,116B,JALAN TENTERAM,322116,31059.2271007,34419.1661609,1.3275490800147176,103.86080741166133
CENTRAL EXPRESSWAY,TENTERAM PEAK,116A,JALAN TENTERAM,321116,31031.5131899,34364.3256897,1.3270531250324282,103.86055838157498
CENTRAL EXPRESSWAY,WHAMPOA HEIGHTS,21,JALAN TENTERAM,320021,30983.9253514,34265.2522832,1.3261571450040566,103.86013076923501
CENTRAL EXPRESSWAY,WHAMPOA HEIGHTS,20,JALAN TENTERAM,320020,30962.163004,34332.7651117,1.3267677091889496,103.85993522925652
CENTRAL EXPRESSWAY,null,18,JALAN TENTERAM,321018,30978.3472344,34449.9722488,1.3278276873567194,103.86008066477153
CENTRAL EXPRESSWAY,WHAMPOA HEIGHTS,22,JALAN TENTERAM,320022,30919.880689,34293.2403311,1.3264102651802863,103.85955529585893
CENTRAL EXPRESSWAY,WHAMPOA VISTA,29,JALAN BAHAGIA,320029,30851.4687803,34165.8361827,1.3252580737373179,103.85894056583743
CENTRAL EXPRESSWAY,null,22A,JALAN TENTERAM,322022,30887.1186234,34303.7135074,1.3265049839918415,103.8592609118788
CENTRAL EXPRESSWAY,WHAMPOA GARDENS,27,JALAN BAHAGIA,320027,30857.1899136,34250.1991977,1.3260210223821138,103.8589919811597
CENTRAL EXPRESSWAY,WHAMPOA COURT,75,WHAMPOA DRIVE,320075,30767.3911924,34073.0277948,1.3244187553336402,103.8581850749943
CENTRAL EXPRESSWAY,null,75A,WHAMPOA DRIVE,321075,30735.4604673,34077.9079926,1.3244628929904105,103.8578981607353
CENTRAL EXPRESSWAY,null,6,SAINT GEORGE'S LANE,320006,30844.6468611,33947.1752741,1.3232805826624534,103.85887924696821
CENTRAL EXPRESSWAY,null,7,SAINT GEORGE'S LANE,320007,30864.4144272,33993.5954949,1.3237003888319236,103.85905687339654
CENTRAL EXPRESSWAY,WHAMPOA COURT,74,WHAMPOA DRIVE,320074,30719.2913709,34105.8726131,1.324715796547228,103.85775287520343
CENTRAL EXPRESSWAY,WHAMPOA VIEW,83,WHAMPOA DRIVE,320083,30639.3845295,33979.709906,1.3235748327650303,103.85703485844338
CENTRAL EXPRESSWAY,null,8,SAINT GEORGE'S LANE,320008,30955.7126848,33979.8154202,1.3235757580237595,103.85987723564564
CENTRAL EXPRESSWAY,null,5,SAINT GEORGE'S LANE,320005,30935.6513982,33937.15076,1.3231899159020641,103.85969697021348
CENTRAL EXPRESSWAY,WHAMPOA VIEW,95,WHAMPOA DRIVE,320095,30546.3107823,33826.8221735,1.322192178190122,103.85619852851454
CENTRAL EXPRESSWAY,WHAMPOA VIEW,94,WHAMPOA DRIVE,320094,30496.8773231,33803.2956568,1.3219794167845678,103.85575434084689
CENTRAL EXPRESSWAY,WHAMPOA VIEW,96,WHAMPOA DRIVE,320096,30487.0628991,33756.5567444,1.3215567274174516,103.85566614929112
CENTRAL EXPRESSWAY,MULTI STOREY CAR PARK,85A,WHAMPOA DRIVE,321085,30557.3971577,33908.7444692,1.3229330534788386,103.85629815226693
CENTRAL EXPRESSWAY,WHAMPOA VIEW,85,WHAMPOA DRIVE,320085,30575.1893445,33895.1878327,1.3228104505682676,103.85645802338134
CENTRAL EXPRESSWAY,TOWNER RESIDENCES,153,TOWNER ROAD,320153,30579.4795587,33691.6541965,1.3209697641133242,103.85649655617638
CENTRAL EXPRESSWAY,TOWNER RESIDENCES,153A,TOWNER ROAD,321153,30626.178699,33676.1312913,1.32082937648611,103.85691617110407
CENTRAL EXPRESSWAY,TOWNER RESIDENCES,152,TOWNER ROAD,320152,30563.3356453,33651.242685,1.320604298074053,103.85635149129047
CENTRAL EXPRESSWAY,WHAMPOA VIEW,97,WHAMPOA DRIVE,320097,30407.119827,33725.0160525,1.3212714909655758,103.85494781624816
CENTRAL EXPRESSWAY,WHAMPOA VIEW,94A,WHAMPOA DRIVE,321094,30446.163498,33830.8873151,1.3222289500666002,103.85529865255396
CENTRAL EXPRESSWAY,MULTI STOREY CAR PARK,98A,WHAMPOA DRIVE,321098,30372.2947864,33755.8563735,1.3215504026262666,103.85463489734022
CENTRAL EXPRESSWAY,WHAMPOA VIEW,93,WHAMPOA DRIVE,320093,30390.6592499,33836.0967378,1.3222760666302622,103.85479991794222
CENTRAL EXPRESSWAY,null,93A,WHAMPOA DRIVE,321093,30330.6016983,33753.3243961,1.3215275075240074,103.85426026280744
CENTRAL EXPRESSWAY,WHAMPOA VIEW,98,WHAMPOA DRIVE,320098,30318.4365718,33759.2046178,1.3215806870909852,103.85415095318649
CENTRAL EXPRESSWAY,null,39A,CAMBRIDGE ROAD,211039,29705.3081049,33204.5595858,1.3165647139052357,103.8486416403817
CENTRAL EXPRESSWAY,null,39,CAMBRIDGE ROAD,210039,29686.0376299,33179.4986336,1.3163380725758858,103.84846848399341
CENTRAL EXPRESSWAY,null,38,CAMBRIDGE ROAD,210038,29735.1434381,33207.2684796,1.3165892105122614,103.84890972618092
CENTRAL EXPRESSWAY,null,40,CAMBRIDGE ROAD,210040,29660.9496786,33141.3440241,1.3159930171398886,103.8482430539585
CENTRAL EXPRESSWAY,MULTI STOREY CAR PARK,37A,CAMBRIDGE ROAD,211037,29722.9920231,33151.716287,1.3160868168033484,103.84880053643866
CENTRAL EXPRESSWAY,CHIN SWEE VIEW,8,JALAN KUKOH,162008,28677.5967041,29977.1974119,1.2873776268223553,103.8394070605944
CENTRAL EXPRESSWAY,null,3,JALAN KUKOH,161003,28676.0040936,30067.4747909,1.2881940637714764,103.83939275227098
CENTRAL EXPRESSWAY,CHIN SWEE VIEW,10,JALAN KUKOH,162010,28640.732903,29932.5480497,1.2869738344393835,103.83907582348323
CENTRAL EXPRESSWAY,MULTI STOREY CAR PARK,8A,JALAN KUKOH,167008,28626.0772058,29970.0098251,1.2873126258783572,103.83894413685942
CENTRAL EXPRESSWAY,CHIN SWEE VIEW,9,JALAN KUKOH,160009,28616.4798033,30009.9971914,1.2876742577683087,103.838857901085
CENTRAL EXPRESSWAY,null,10A,JALAN KUKOH,163010,28596.0227627,29917.5207525,1.28683793371758,103.83867408451472
CENTRAL EXPRESSWAY,null,11,YORK HILL,162011,28524.3722403,29964.62618,1.2872639399409882,103.83803027641726
CENTRAL EXPRESSWAY,TIONG BAHRU ESTATE,75,TIONG POH ROAD,160075,27879.2737302,29444.4199993,1.2825593818951824,103.8322338068407
CENTRAL EXPRESSWAY,TIONG BAHRU ESTATE,76,GUAN CHUAN STREET,160076,27828.5658376,29497.2271884,1.2830369513536506,103.83177817641739
CENTRAL EXPRESSWAY,TIONG BAHRU ESTATE,79,CHAY YAN STREET,160079,27719.8399408,29442.7904013,1.2825446433596268,103.83080123225504
CENTRAL EXPRESSWAY,TIONG BAHRU ESTATE,80,CHAY YAN STREET,160080,27768.2402629,29481.0379941,1.2828905415695904,103.83123612768735
CENTRAL EXPRESSWAY,KIM TIAN GREEN,127B,KIM TIAN ROAD,162127,27628.2775043,29366.5563074,1.2818552079988086,103.82997850905811
CENTRAL EXPRESSWAY,KIM TIAN VISTA,128,KIM TIAN ROAD,160128,27525.4571939,29330.0048113,1.2815246477006188,103.8290546293859
CENTRAL EXPRESSWAY,null,136,JALAN BUKIT MERAH,160136,27356.5840917,28972.0734637,1.278287639075372,103.82753724677089
CENTRAL EXPRESSWAY,null,135,JALAN BUKIT MERAH,160135,27306.294654,29006.6887774,1.2786006867738011,103.82708537660955
CENTRAL EXPRESSWAY,null,137,JALAN BUKIT MERAH,160137,27292.2264886,28956.5512547,1.27814726027832,103.82695896998526
CENTRAL EXPRESSWAY,MULTI STOREY CAR PARK,134A,JALAN BUKIT MERAH,161134,27320.0917695,29079.1718509,1.2792561985842645,103.82720934731333
CENTRAL EXPRESSWAY,null,142,JALAN BUKIT MERAH,160142,27414.3393395,28830.6034503,1.2770082349737266,103.82805620188223
CENTRAL EXPRESSWAY,null,139,JALAN BUKIT MERAH,160139,27272.8965975,29059.5266885,1.2790785335683075,103.82678528133485
CENTRAL EXPRESSWAY,null,138,JALAN BUKIT MERAH,160138,27211.9428714,28987.1043931,1.2784235702495679,103.82623759094255
CENTRAL EXPRESSWAY,null,108,JALAN BUKIT MERAH,160108,27123.3315027,29075.1795039,1.2792200883385962,103.82544138218435
CENTRAL EXPRESSWAY,TIONG BAHRU ORCHID,107,JALAN BUKIT MERAH,160107,27047.2511096,29143.3838044,1.2798369019115559,103.82475776910874
CENTRAL EXPRESSWAY,MOUNT FABER VIEW,18,TELOK BLANGAH CRESCENT,090018,26799.9678875,28930.3009826,1.2779098471392238,103.82253584362121
CENTRAL EXPRESSWAY,MOUNT FABER VIEW,19,TELOK BLANGAH CRESCENT,090019,26813.0085759,28880.8674629,1.2774627882084468,103.82265302091103
CENTRAL EXPRESSWAY,KENT VILLE,51,KENT ROAD,210051,29979.5180885,33225.8314102,1.31675707231449,103.85110555793419
